28,4,-257,103
30,5,-259,211
26,5,-256,314
30,4,-257,417
31,5,-261,519
26,6,-260,622
28,4,-256,725
29,1,-258,827
31,5,-258,930
29,3,-256,1033
27,4,-258,1136
28,4,-257,1238
29,4,-258,1340
30,2,-258,1442
28,3,-257,1545
31,3,-259,1648
28,6,-258,1751
25,6,-255,1854
30,2,-258,1957
30,5,-258,2060
30,3,-258,2163
29,2,-258,2266
29,3,-259,2369
30,3,-258,2472
28,4,-256,2575
30,3,-258,2677
28,6,-258,2780
31,4,-259,2883
29,5,-256,2985
29,7,-258,3088
30,5,-259,3191
30,4,-258,3294
31,5,-259,3396
29,4,-255,3499
30,3,-261,3601
29,5,-257,3710
33,6,-263,3813
27,3,-256,3916
27,5,-256,4019
32,5,-262,4122
38,0,-259,4225
23,12,-261,4328
35,40,-265,4431
42,-18,-254,4534
24,15,-268,4637
30,2,-249,4740
32,1,-266,4843
30,-2,-249,4946
42,9,-254,5049
17,1,-255,5152
24,11,-268,5255
21,7,-258,5358
17,36,-265,5461
40,-7,-258,5564
30,13,-263,5667
19,2,-254,5770
28,5,-258,5873
22,-8,-243,5976
37,8,-263,6079
14,-6,-253,6182
35,1,-264,6285
39,-3,-249,6388
18,25,-263,6491
39,-5,-267,6594
24,10,-267,6697
31,5,-252,6800
30,3,-256,6903
19,-24,-262,7006
39,17,-264,7113
16,-2,-250,7216
35,6,-257,7319
31,5,-247,7422
21,23,-265,7525
28,-4,-258,7628
26,5,-269,7731
22,4,-249,7834
38,14,-257,7936
24,-27,-248,8039
39,24,-271,8142
25,-2,-255,8245
30,-3,-259,8348
35,11,-269,8451
16,20,-271,8554
46,-13,-256,8657
26,27,-252,8760
34,6,-251,8863
31,-4,-265,8966
21,-25,-260,9069
26,10,-267,9172
25,1,-251,9275
32,5,-254,9378
19,16,-267,9481
31,37,-245,9584
20,-16,-265,9687
40,4,-257,9790
32,6,-250,9892
26,6,-267,9995
21,-23,-252,10098
31,18,-270,10201
33,2,-259,10304
31,3,-260,10410
23,14,-271,10513
43,45,-259,10616
52,-10,-263,10718
28,16,-259,10821
31,-7,-263,10924
17,-2,-255,11027
25,-16,-252,11130
27,6,-275,11233
35,3,-256,11336
30,-5,-265,11439
40,15,-257,11542
41,45,-246,11645
43,-4,-263,11750
26,22,-257,11852
39,-2,-259,11955
25,9,-248,12058
20,-27,-258,12161
30,6,-272,12264
31,10,-254,12367
22,-1,-258,12470
34,12,-260,12573
35,47,-247,12676
32,-2,-260,12779
22,1,-260,12882
36,7,-261,12985
22,-6,-253,13088
44,-32,-256,13191
25,6,-266,13294
41,7,-256,13397
20,-2,-254,13500
32,11,-261,13606
37,43,-254,13709
18,-6,-258,13811
23,2,-252,13914
43,10,-265,14017
20,-1,-264,14119
36,-29,-255,14222
29,19,-247,14325
32,-3,-253,14428
24,-3,-248,14531
38,8,-263,14634
9,16,-271,14737
35,-9,-259,14840
26,6,-243,14943
36,8,-263,15046
22,11,-253,15149
38,-28,-258,15252
21,18,-243,15355
45,9,-269,15458
15,-9,-257,15561
39,11,-255,15664
23,19,-281,15767
19,1,-259,15870
34,2,-245,15973
32,6,-264,16076
22,0,-260,16179
41,-21,-243,16282
13,16,-253,16385
38,11,-268,16488
22,7,-251,16591
39,14,-263,16698
14,27,-263,16801
23,1,-253,16904
37,-4,-243,17007
29,10,-257,17110
34,-5,-256,17213
52,-32,-246,17316
19,4,-255,17419
38,17,-268,17521
28,4,-250,17624
24,4,-267,17726
26,30,-264,17828
11,15,-250,17931
43,-10,-259,18034
34,9,-254,18136
34,5,-262,18239
10,-53,-285,18342
33,-14,-248,18445
39,15,-265,18548
24,3,-246,18651
31,0,-262,18754
25,48,-267,18857
12,13,-264,18960
40,-19,-261,19063
16,9,-257,19166
25,0,-261,19269
17,-63,-260,19372
17,-16,-256,19475
30,27,-269,19578
28,-8,-248,19681
30,7,-265,19784
34,64,-246,19891
10,4,-266,19994
39,-13,-265,20096
18,6,-255,20199
33,-2,-262,20302
16,-64,-253,20405
39,-17,-248,20508
26,25,-259,20611
24,-8,-257,20714
33,11,-256,20817
41,18,-264,20920
13,13,-261,21023
37,-10,-272,21126
31,8,-251,21229
29,5,-272,21332
19,-43,-247,21435
36,-28,-260,21538
23,16,-264,21641
42,9,-265,21744
24,9,-249,21847
27,19,-269,21950
36,13,-249,22053
35,6,-259,22156
20,-2,-257,22259
37,13,-255,22362
23,-1,-258,22465
35,-18,-265,22568
29,11,-256,22671
39,7,-265,22774
21,3,-254,22877
28,15,-259,22983
30,13,-261,23086
29,1,-261,23189
30,7,-259,23292
38,21,-256,23395
21,3,-261,23498
44,-11,-252,23601
25,20,-255,23704
42,0,-277,23807
18,2,-253,23910
33,19,-262,24013
31,12,-262,24118
25,3,-259,24221
22,6,-263,24324
40,25,-262,24427
25,-5,-257,24530
39,-18,-258,24633
25,11,-257,24736
38,-3,-272,24839
12,6,-253,24942
21,8,-273,25045
25,-2,-266,25148
21,6,-254,25251
29,-15,-260,25354
27,2,-261,25457
28,12,-259,25560
40,12,-255,25663
23,12,-255,25766
47,9,-262,25869
16,1,-259,25972
35,12,-263,26075
24,19,-257,26191
22,11,-255,26294
30,4,-247,26397
23,14,-271,26499
37,-11,-255,26602
36,-9,-255,26705
36,25,-262,26808
35,1,-264,26911
24,1,-258,27014
44,19,-263,27117
35,17,-245,27220
31,7,-260,27323
19,-10,-254,27426
28,12,-264,27529
25,-12,-245,27632
42,-16,-250,27735
34,16,-263,27838
36,3,-256,27941
13,7,-264,28044
45,8,-257,28147
28,9,-248,28250
17,0,-261,28353
29,1,-262,28456
31,21,-269,28559
28,3,-253,28662
42,-15,-255,28765
28,24,-261,28868
38,-4,-274,28971
29,-5,-262,29074
32,16,-259,29177
30,5,-260,29284
24,16,-256,29387
33,-3,-255,29490
27,17,-273,29593
21,-14,-261,29696
27,-17,-259,29799
30,21,-253,29902
34,-3,-264,30005
23,-1,-245,30108
39,4,-263,30211
16,-3,-266,30313
20,0,-266,30416
21,-6,-261,30519
33,12,-256,30622
27,-2,-259,30725
26,-12,-252,30828
24,15,-255,30931
47,20,-269,31034
27,-3,-250,31137
44,14,-258,31240
30,-17,-267,31343
14,7,-261,31446
40,5,-254,31549
33,5,-256,31652
27,6,-263,31755
33,18,-258,31858
20,-1,-249,31961
43,19,-265,32064
23,1,-250,32166
37,1,-258,32269
27,-17,-263,32372
16,17,-255,32478
36,2,-263,32581
26,12,-259,32684
28,11,-262,32787
30,4,-259,32890
27,-8,-248,32992
37,15,-266,33095
28,5,-254,33198
25,7,-253,33301
65,-17,-255,33404
29,24,-260,33507
37,-11,-267,33610
24,10,-256,33713
39,3,-260,33816
26,10,-273,33919
31,-1,-250,34022
12,12,-268,34125
28,13,-259,34228
31,4,-256,34331
40,-15,-260,34433
38,15,-252,34536
56,6,-253,34639
21,2,-254,34742
37,6,-263,34845
36,37,-257,34948
33,-7,-243,35051
15,9,-262,35154
